danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,href,analysis_url,duration_ms,time_signature,artists,popularity,name,release_date,album
0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,audio_features,7LP4Es66zdY7CyjepqmvAg,spotify:track:7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg,212107,4,Jay Sean,42,Down,2009-01-01,All Or Nothing
0.584,0.825,8,-5.487,1,0.0701,0.00136,0.00267,0.213,0.331,119.039,audio_features,485e5jZ2e0ZvuHemXvWytY,spotify:track:485e5jZ2e0ZvuHemXvWytY,https://api.spotify.com/v1/tracks/485e5jZ2e0ZvuHemXvWytY,https://api.spotify.com/v1/audio-analysis/485e5jZ2e0ZvuHemXvWytY,231000,4,Ark Patrol,28,Never,2014-12-15,Voyager
0.589,0.8,2,-6.029,1,0.0439,0.0445,0.0,0.165,0.267,150.093,audio_features,45P5qJG3qqLeeWNpiTGztg,spotify:track:45P5qJG3qqLeeWNpiTGztg,https://api.spotify.com/v1/tracks/45P5qJG3qqLeeWNpiTGztg,https://api.spotify.com/v1/audio-analysis/45P5qJG3qqLeeWNpiTGztg,184000,4,Conro,0,Close,2017-08-09,Connecting the Dots EP
0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,77TT8Xvx637TpzV8kKGkUw,spotify:track:77TT8Xvx637TpzV8kKGkUw,https://api.spotify.com/v1/tracks/77TT8Xvx637TpzV8kKGkUw,https://api.spotify.com/v1/audio-analysis/77TT8Xvx637TpzV8kKGkUw,245040,4,David Guetta,62,Titanium (feat. Sia),2011-08-31,Nothing but the Beat
0.61,0.793,2,-4.585,1,0.0575,0.149,0.0,0.12,0.21,101.993,audio_features,3RzNWxSE1ODeeojeDmYqIO,spotify:track:3RzNWxSE1ODeeojeDmYqIO,https://api.spotify.com/v1/tracks/3RzNWxSE1ODeeojeDmYqIO,https://api.spotify.com/v1/audio-analysis/3RzNWxSE1ODeeojeDmYqIO,216094,4,Televisor,0,Break Loose (Volant Remix) [feat. Splitbreed],2015-09-04,Venture (The Remixes)
0.692,0.774,6,-2.48,0,0.0876,0.0623,0.0,0.873,0.349,134.952,audio_features,2nBI3iWLhupR7LyAJ5GGkE,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,https://api.spotify.com/v1/tracks/2nBI3iWLhupR7LyAJ5GGkE,https://api.spotify.com/v1/audio-analysis/2nBI3iWLhupR7LyAJ5GGkE,334253,4,Kanye West,68,Champions,2016-06-10,Champions
0.593,0.864,0,-7.055,1,0.0892,0.000875,0.0871,0.153,0.15,86.963,audio_features,6WUr5sJX95oOsdoWCNdqfP,spotify:track:6WUr5sJX95oOsdoWCNdqfP,https://api.spotify.com/v1/tracks/6WUr5sJX95oOsdoWCNdqfP,https://api.spotify.com/v1/audio-analysis/6WUr5sJX95oOsdoWCNdqfP,215187,4,Tristam,0,Nocturne (Iyawa Yowe),2012-05-11,Catalyst
0.445,0.734,1,-6.552,0,0.0362,0.00075,0.000652,0.34,0.22,96.006,audio_features,13XYTpWXU60GZWU3ubXTvF,spotify:track:13XYTpWXU60GZWU3ubXTvF,https://api.spotify.com/v1/tracks/13XYTpWXU60GZWU3ubXTvF,https://api.spotify.com/v1/audio-analysis/13XYTpWXU60GZWU3ubXTvF,233299,4,Savoy,0,Contemplate,2017-07-28,Contemplate
0.564,0.934,3,-5.193,0,0.386,0.0764,1.17e-06,0.353,0.479,75.365,audio_features,1ACxHTxrvaDu1Sxu5V4ojZ,spotify:track:1ACxHTxrvaDu1Sxu5V4ojZ,https://api.spotify.com/v1/tracks/1ACxHTxrvaDu1Sxu5V4ojZ,https://api.spotify.com/v1/audio-analysis/1ACxHTxrvaDu1Sxu5V4ojZ,230400,4,smle,0,Halo (feat. Helen Tess),2016-09-23,Halo (feat. Helen Tess)
0.608,0.571,4,-5.555,0,0.0537,0.082,0.0104,0.0913,0.263,90.06,audio_features,1gBSRQFmrPJAPqFWQXFRpg,spotify:track:1gBSRQFmrPJAPqFWQXFRpg,https://api.spotify.com/v1/tracks/1gBSRQFmrPJAPqFWQXFRpg,https://api.spotify.com/v1/audio-analysis/1gBSRQFmrPJAPqFWQXFRpg,200000,4,MYRNE,0,Afterdark (feat. Aviella),2017-04-21,Afterdark (feat. Aviella)
0.704,0.569,7,-4.998,0,0.247,0.0488,0.0,0.191,0.313,109.314,audio_features,3rbNV2GI8Vtd8byhUtXZID,spotify:track:3rbNV2GI8Vtd8byhUtXZID,https://api.spotify.com/v1/tracks/3rbNV2GI8Vtd8byhUtXZID,https://api.spotify.com/v1/audio-analysis/3rbNV2GI8Vtd8byhUtXZID,293533,5,Kanye West,63,Clique,2012-09-06,Clique
0.641,0.671,2,-5.95,1,0.178,0.0217,0.0,0.417,0.589,130.927,audio_features,4TyY4vah59nsckspWdSGPn,spotify:track:4TyY4vah59nsckspWdSGPn,https://api.spotify.com/v1/tracks/4TyY4vah59nsckspWdSGPn,https://api.spotify.com/v1/audio-analysis/4TyY4vah59nsckspWdSGPn,239187,4,2 Chainz,0,No Lie,2012-01-01,No Lie
0.794,0.522,8,-7.829,1,0.159,0.0328,0.0,0.156,0.567,86.318,audio_features,6V2D8Lls36APk0THDjBDfE,spotify:track:6V2D8Lls36APk0THDjBDfE,https://api.spotify.com/v1/tracks/6V2D8Lls36APk0THDjBDfE,https://api.spotify.com/v1/audio-analysis/6V2D8Lls36APk0THDjBDfE,174133,4,Drake,0,Started From the Bottom,2013-01-01,Nothing Was The Same (Deluxe)
0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,audio_features,1POAx4NMLOBPVKZUSsBh92,spotify:track:1POAx4NMLOBPVKZUSsBh92,https://api.spotify.com/v1/tracks/1POAx4NMLOBPVKZUSsBh92,https://api.spotify.com/v1/audio-analysis/1POAx4NMLOBPVKZUSsBh92,238760,4,Ca$h Out,56,Cashin' Out,2012-03-26,Cashin' Out
0.68,0.861,11,-2.953,0,0.0853,0.00353,6.13e-05,0.127,0.339,110.057,audio_features,2KB1yQCqF5x4njvvKTNqkU,spotify:track:2KB1yQCqF5x4njvvKTNqkU,https://api.spotify.com/v1/tracks/2KB1yQCqF5x4njvvKTNqkU,https://api.spotify.com/v1/audio-analysis/2KB1yQCqF5x4njvvKTNqkU,190909,4,Unlike Pluto,0,Sweet (feat. Mister Blonde),2017-05-12,"Monstercat Uncaged, Vol. 1"
0.803,0.789,10,-3.434,0,0.0383,0.0304,0.0,0.378,0.647,119.999,audio_features,4CHp6dRZTeFAu4bSOxfH7Y,spotify:track:4CHp6dRZTeFAu4bSOxfH7Y,https://api.spotify.com/v1/tracks/4CHp6dRZTeFAu4bSOxfH7Y,https://api.spotify.com/v1/audio-analysis/4CHp6dRZTeFAu4bSOxfH7Y,106021,4,Lil Pump,44,Boss,2017-06-06,Boss
0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,audio_features,1ms5tNNdPouTtcD2oVF9Oz,spotify:track:1ms5tNNdPouTtcD2oVF9Oz,https://api.spotify.com/v1/tracks/1ms5tNNdPouTtcD2oVF9Oz,https://api.spotify.com/v1/audio-analysis/1ms5tNNdPouTtcD2oVF9Oz,219027,4,Wiz Khalifa,62,"Work Hard, Play Hard",2012-12-04,O.N.I.F.C. (Deluxe)
0.868,0.55,0,-4.732,0,0.171,0.00745,0.839,0.0407,0.615,128.018,audio_features,0U2zjjWPlz46keW8UdxWRV,spotify:track:0U2zjjWPlz46keW8UdxWRV,https://api.spotify.com/v1/tracks/0U2zjjWPlz46keW8UdxWRV,https://api.spotify.com/v1/audio-analysis/0U2zjjWPlz46keW8UdxWRV,191250,4,Tokyo Machine,0,ROCK IT,2017-07-05,Rocket League x Monstercat Vol. 1
0.551,0.996,7,-4.534,1,0.0539,0.0651,0.905,0.303,0.801,149.986,audio_features,2FKple8whtLZa0z0445FpG,spotify:track:2FKple8whtLZa0z0445FpG,https://api.spotify.com/v1/tracks/2FKple8whtLZa0z0445FpG,https://api.spotify.com/v1/audio-analysis/2FKple8whtLZa0z0445FpG,195936,4,Hyper Potions,0,Porta Vista,2015-06-03,Monstercat 022 - Contact
0.892,0.546,11,-7.972,0,0.226,0.225,0.364,0.115,0.405,114.981,audio_features,6JtvXsOCLxILwhVaHS2nCC,spotify:track:6JtvXsOCLxILwhVaHS2nCC,https://api.spotify.com/v1/tracks/6JtvXsOCLxILwhVaHS2nCC,https://api.spotify.com/v1/audio-analysis/6JtvXsOCLxILwhVaHS2nCC,259404,4,Giraffage,0,Tell Me - Qrion Remix,2015-08-14,No Reason Remixes
0.802,0.763,5,-5.437,0,0.115,0.157,0.0322,0.112,0.166,90.021,audio_features,0X3KUQlhGPdAtNwNedVUfG,spotify:track:0X3KUQlhGPdAtNwNedVUfG,https://api.spotify.com/v1/tracks/0X3KUQlhGPdAtNwNedVUfG,https://api.spotify.com/v1/audio-analysis/0X3KUQlhGPdAtNwNedVUfG,193782,4,WRLD,24,Galaxies - DROELOE Remix,2016-07-22,Galaxies (Remixes)
0.557,0.721,4,-5.134,0,0.0416,0.356,0.0,0.146,0.392,125.324,audio_features,1V8fHRK9qQeQqZWWfz9oNU,spotify:track:1V8fHRK9qQeQqZWWfz9oNU,https://api.spotify.com/v1/tracks/1V8fHRK9qQeQqZWWfz9oNU,https://api.spotify.com/v1/audio-analysis/1V8fHRK9qQeQqZWWfz9oNU,189600,4,Adam Jensen,63,The Mystic,2016-11-04,The Mystic
0.517,0.0917,0,-18.395,1,0.0336,0.876,0.629,0.108,0.0836,95.068,audio_features,72PqmnVj86bfTnkFiQ9Mx9,spotify:track:72PqmnVj86bfTnkFiQ9Mx9,https://api.spotify.com/v1/tracks/72PqmnVj86bfTnkFiQ9Mx9,https://api.spotify.com/v1/audio-analysis/72PqmnVj86bfTnkFiQ9Mx9,267173,4,Esbjörn Svensson Trio,49,Where We Used To Live,2006-09-22,Tuesday Wonderland
0.634,0.689,0,-4.942,1,0.0265,0.00527,0.19,0.187,0.367,121.986,audio_features,1bFo82vSD0XeUfPyQEV8ec,spotify:track:1bFo82vSD0XeUfPyQEV8ec,https://api.spotify.com/v1/tracks/1bFo82vSD0XeUfPyQEV8ec,https://api.spotify.com/v1/audio-analysis/1bFo82vSD0XeUfPyQEV8ec,185164,4,NERVO,0,Anywhere You Go (feat. Timmy Trumpet),2016-09-23,Anywhere You Go (feat. Timmy Trumpet)
0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885,audio_features,7rGMKCgeYXpBecQ1FPb3oc,spotify:track:7rGMKCgeYXpBecQ1FPb3oc,https://api.spotify.com/v1/tracks/7rGMKCgeYXpBecQ1FPb3oc,https://api.spotify.com/v1/audio-analysis/7rGMKCgeYXpBecQ1FPb3oc,208133,4,David Guetta,52,Without You (feat. Usher),2011-08-31,Nothing but the Beat
0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,audio_features,3kxfsdsCpFgN412fpnW85Y,spotify:track:3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,326933,4,Childish Gambino,1,Redbone,2016-12-02,"""Awaken, My Love!"""
0.514,0.969,8,-2.945,0,0.0525,0.00298,0.773,0.0845,0.256,175.046,audio_features,6xuhpe9vSmMaswlpy2c4kR,spotify:track:6xuhpe9vSmMaswlpy2c4kR,https://api.spotify.com/v1/tracks/6xuhpe9vSmMaswlpy2c4kR,https://api.spotify.com/v1/audio-analysis/6xuhpe9vSmMaswlpy2c4kR,244114,4,Rogue,0,Fury,2017-07-05,Rocket League x Monstercat Vol. 1
0.757,0.882,1,-6.125,1,0.248,0.0763,0.0,0.251,0.684,140.047,audio_features,2KpCpk6HjXXLb7nnXoXA5O,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,https://api.spotify.com/v1/tracks/2KpCpk6HjXXLb7nnXoXA5O,https://api.spotify.com/v1/audio-analysis/2KpCpk6HjXXLb7nnXoXA5O,219320,4,JAY-Z,58,Ni**as In Paris,2014-12-09,Top Five (Music From And Inspired By The Motion Picture)
0.49,0.796,10,-5.253,0,0.0463,0.0125,0.00303,0.107,0.278,139.949,audio_features,1OPhmPjzys30eTbSBFKnHC,spotify:track:1OPhmPjzys30eTbSBFKnHC,https://api.spotify.com/v1/tracks/1OPhmPjzys30eTbSBFKnHC,https://api.spotify.com/v1/audio-analysis/1OPhmPjzys30eTbSBFKnHC,296112,4,Trivecta,0,Believe (feat. Connor Zwetsch),2014-05-26,Believe (feat. Connor Zwetsch)
0.753,0.59,1,-2.623,1,0.0485,0.0591,0.0,0.15,0.161,140.002,audio_features,5qkWTBmDmZjogwIvbKtJQv,spotify:track:5qkWTBmDmZjogwIvbKtJQv,https://api.spotify.com/v1/tracks/5qkWTBmDmZjogwIvbKtJQv,https://api.spotify.com/v1/audio-analysis/5qkWTBmDmZjogwIvbKtJQv,306600,4,2 Chainz,55,Birthday Song,2012-01-01,Based On A T.R.U. Story (Deluxe)
0.434,0.788,1,-5.682,0,0.0696,0.00435,0.0,0.561,0.306,139.89,audio_features,1WdhMGAc2q5gp2j049BZJy,spotify:track:1WdhMGAc2q5gp2j049BZJy,https://api.spotify.com/v1/tracks/1WdhMGAc2q5gp2j049BZJy,https://api.spotify.com/v1/audio-analysis/1WdhMGAc2q5gp2j049BZJy,246678,4,Seven Lions,0,Silent Skies,2017-06-26,Where I Won't Be Found
0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,audio_features,4qikXelSRKvoCqFcHLB2H2,spotify:track:4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/tracks/4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/audio-analysis/4qikXelSRKvoCqFcHLB2H2,329320,4,Kanye West,72,Mercy,2012-01-01,Mercy
0.428,0.848,7,-3.661,0,0.251,0.0241,0.000447,0.168,0.0896,127.977,audio_features,204PudWeSLHxVwOkune8mr,spotify:track:204PudWeSLHxVwOkune8mr,https://api.spotify.com/v1/tracks/204PudWeSLHxVwOkune8mr,https://api.spotify.com/v1/audio-analysis/204PudWeSLHxVwOkune8mr,289971,4,Au5,0,Inside (feat. Danyka Nadeau),2015-08-17,Monstercat 023 - Voyage
0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,audio_features,7kfTqGMzIHFWeBeOJALzRf,spotify:track:7kfTqGMzIHFWeBeOJALzRf,https://api.spotify.com/v1/tracks/7kfTqGMzIHFWeBeOJALzRf,https://api.spotify.com/v1/audio-analysis/7kfTqGMzIHFWeBeOJALzRf,235987,4,Drake,53,Headlines,2011-11-15,Take Care (Deluxe)
0.474,0.764,4,-4.632,0,0.0311,0.00381,0.167,0.289,0.0336,87.032,audio_features,7MDX8P1GWeq9lzEx6quFbW,spotify:track:7MDX8P1GWeq9lzEx6quFbW,https://api.spotify.com/v1/tracks/7MDX8P1GWeq9lzEx6quFbW,https://api.spotify.com/v1/audio-analysis/7MDX8P1GWeq9lzEx6quFbW,279999,4,Day One,0,White City,2013-03-11,Monstercat 012 - Aftermath
0.407,0.885,11,-4.15,0,0.168,0.0498,2.84e-06,0.346,0.463,75.995,audio_features,4m3k0HciFar8Gzit2SoDSg,spotify:track:4m3k0HciFar8Gzit2SoDSg,https://api.spotify.com/v1/tracks/4m3k0HciFar8Gzit2SoDSg,https://api.spotify.com/v1/audio-analysis/4m3k0HciFar8Gzit2SoDSg,222632,4,Trivecta,0,Break Me (feat. Karra),2017-07-05,Rocket League x Monstercat Vol. 1
0.469,0.844,1,-4.063,1,0.0372,0.021,5.78e-06,0.296,0.127,96.026,audio_features,29IOytu6XGbdQbNC8PCcVJ,spotify:track:29IOytu6XGbdQbNC8PCcVJ,https://api.spotify.com/v1/tracks/29IOytu6XGbdQbNC8PCcVJ,https://api.spotify.com/v1/audio-analysis/29IOytu6XGbdQbNC8PCcVJ,184777,4,Summer Was Fun,0,Watching (feat. Colordrive),2015-08-17,Monstercat 023 - Voyage
0.477,0.744,0,-5.245,1,0.0441,0.000991,1.41e-05,0.288,0.178,95.031,audio_features,0jUzyTCtW5KcFrOHElSCtw,spotify:track:0jUzyTCtW5KcFrOHElSCtw,https://api.spotify.com/v1/tracks/0jUzyTCtW5KcFrOHElSCtw,https://api.spotify.com/v1/audio-analysis/0jUzyTCtW5KcFrOHElSCtw,193263,4,NERVO,0,Anywhere You Go (MRVLZ Remix) [feat. Timmy Trumpet],2017-02-02,Anywhere You Go (MRVLZ Remix) [feat. Timmy Trumpet]
0.53,0.69,1,-3.591,0,0.035,0.114,0.00217,0.0969,0.224,107.014,audio_features,3VvBPkc24zC7x05mgJTyGO,spotify:track:3VvBPkc24zC7x05mgJTyGO,https://api.spotify.com/v1/tracks/3VvBPkc24zC7x05mgJTyGO,https://api.spotify.com/v1/audio-analysis/3VvBPkc24zC7x05mgJTyGO,290467,4,TheFatRat,64,Monody (feat. Laura Brehm),2015-11-07,Monody (feat. Laura Brehm)
0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4,Kanye West,77,Gold Digger,2005-08-30,Late Registration
